TEI,TEO,TCI,TCO,kW,TEA,TCA,TRE,TRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,TO_sump,PO_net,label,evap_temp_diff,cond_temp_diff,estimated_cooling_tons,cop,efficiency_kw_per_ton
48.44,45.48,75.83,78.82,37.33,4.8,2.4,40.8,81.0,4.3,45.3,4.5,138.4,57.4,117.1,95.8,7,2.960000000000001,2.989999999999995,109.40800833333333,10.307740833333332,0.34119988626670456
48.44,45.48,75.79,78.78,37.3,4.8,2.8,40.8,81.5,4.8,45.3,4.5,138.7,57.2,117.1,97.3,7,2.960000000000001,2.989999999999995,109.32008333333332,10.307740833333332,0.3411998862667046
48.4,45.48,75.79,78.78,37.29,4.6,2.8,40.8,81.5,4.8,45.3,4.5,138.4,57.2,117.4,96.9,7,2.9200000000000017,2.989999999999995,109.29077500000001,10.307740833333334,0.34119988626670456
48.44,45.43,75.79,78.78,37.3,4.6,2.9,41.0,81.5,4.7,45.3,4.1,138.7,57.2,117.6,95.8,7,3.009999999999998,2.989999999999995,109.32008333333332,10.307740833333332,0.3411998862667046
48.44,45.43,75.79,78.78,37.31,4.6,2.1,40.8,81.0,5.1,45.3,4.5,138.4,57.7,117.4,95.8,7,3.009999999999998,2.989999999999995,109.34939166666666,10.307740833333332,0.3411998862667046
48.44,45.43,75.79,78.78,37.27,4.6,2.8,40.8,81.5,4.8,45.3,4.5,138.7,56.9,117.4,96.4,7,3.009999999999998,2.989999999999995,109.23215833333336,10.307740833333336,0.3411998862667045
48.4,45.43,75.79,78.78,37.33,4.4,2.6,41.0,81.8,5.1,45.3,4.3,138.7,56.9,117.6,96.3,7,2.969999999999999,2.989999999999995,109.40800833333333,10.307740833333332,0.34119988626670456
48.4,45.43,75.79,78.78,37.3,4.6,2.8,40.8,81.5,4.8,45.3,4.5,138.7,57.2,117.4,97.1,7,2.969999999999999,2.989999999999995,109.32008333333332,10.307740833333332,0.3411998862667046
48.4,45.43,75.83,78.82,37.27,4.4,2.6,41.0,81.3,4.6,45.3,4.3,138.4,57.4,117.4,95.4,7,2.969999999999999,2.989999999999995,109.23215833333336,10.307740833333336,0.3411998862667045
48.4,45.43,75.79,78.78,37.3,4.4,2.7,41.0,81.3,4.8,45.3,4.5,138.4,56.9,117.4,95.9,7,2.969999999999999,2.989999999999995,109.32008333333332,10.307740833333332,0.3411998862667046
48.44,45.43,75.83,78.78,37.29,4.6,2.6,40.8,81.5,4.7,45.3,4.5,138.4,57.2,117.4,95.8,7,3.009999999999998,2.950000000000003,109.29077500000001,10.307740833333334,0.34119988626670456
48.4,45.48,75.79,78.78,37.28,4.6,3.1,40.8,81.8,4.8,45.3,4.5,138.4,56.9,117.4,96.3,7,2.9200000000000017,2.989999999999995,109.26146666666668,10.307740833333334,0.34119988626670456
48.4,45.48,75.83,78.82,37.3,4.6,2.6,40.8,81.5,4.5,45.3,4.3,138.7,57.1,117.6,95.9,7,2.9200000000000017,2.989999999999995,109.32008333333332,10.307740833333332,0.3411998862667046
48.44,45.43,75.79,78.78,37.3,4.4,2.6,40.8,81.3,4.3,45.3,4.3,138.4,57.1,117.6,95.3,7,3.009999999999998,2.989999999999995,109.32008333333332,10.307740833333332,0.3411998862667046
48.4,45.48,75.75,78.78,37.24,4.6,2.9,41.0,81.5,4.6,45.3,4.3,138.7,57.2,117.4,94.8,7,2.9200000000000017,3.030000000000001,109.14423333333335,10.307740833333334,0.34119988626670456
48.4,45.43,75.79,78.78,37.27,4.4,2.8,41.0,81.5,4.8,45.3,4.5,138.7,57.2,117.8,95.3,7,2.969999999999999,2.989999999999995,109.23215833333336,10.307740833333336,0.3411998862667045
48.4,45.43,75.79,78.78,37.28,4.6,2.6,41.0,81.5,4.8,45.3,4.5,138.4,57.2,117.6,95.8,7,2.969999999999999,2.989999999999995,109.26146666666668,10.307740833333334,0.34119988626670456
48.4,45.48,75.79,78.78,37.3,4.2,2.6,41.2,81.3,4.8,45.3,4.3,138.7,57.4,117.8,96.9,7,2.9200000000000017,2.989999999999995,109.32008333333332,10.307740833333332,0.3411998862667046
48.4,45.43,75.79,78.78,37.37,4.6,2.8,40.8,81.5,4.5,45.3,4.5,138.7,57.4,117.6,96.8,7,2.969999999999999,2.989999999999995,109.52524166666666,10.307740833333334,0.34119988626670456
48.4,45.43,75.79,78.78,37.32,4.8,2.8,40.8,81.3,4.6,45.3,4.5,138.4,57.1,117.6,96.3,7,2.969999999999999,2.989999999999995,109.3787,10.307740833333332,0.3411998862667046
48.44,45.43,75.79,78.78,37.29,4.3,2.8,41.0,81.5,4.6,45.3,4.5,138.4,56.9,117.8,96.8,7,3.009999999999998,2.989999999999995,109.29077500000001,10.307740833333334,0.34119988626670456
48.4,45.48,75.83,78.78,37.29,4.6,2.6,40.8,81.3,4.2,45.1,4.3,138.7,57.7,117.8,96.1,7,2.9200000000000017,2.950000000000003,109.29077500000001,10.307740833333334,0.34119988626670456
48.4,45.43,75.79,78.78,37.29,4.4,2.9,41.0,81.3,4.6,45.3,4.3,138.7,57.4,118.1,96.3,7,2.969999999999999,2.989999999999995,109.29077500000001,10.307740833333334,0.34119988626670456
48.4,45.43,75.79,78.82,37.25,4.6,2.6,40.8,81.3,4.8,45.1,4.3,138.4,57.4,117.8,97.6,7,2.969999999999999,3.029999999999987,109.17354166666668,10.307740833333334,0.34119988626670456
48.4,45.43,75.79,78.78,37.25,4.6,2.3,40.8,81.0,4.8,45.3,4.5,138.7,57.2,118.1,95.9,7,2.969999999999999,2.989999999999995,109.17354166666668,10.307740833333334,0.34119988626670456
48.4,45.43,75.83,78.78,37.3,4.8,2.9,40.8,81.5,4.8,45.3,4.5,138.7,57.2,117.8,96.3,7,2.969999999999999,2.950000000000003,109.32008333333332,10.307740833333332,0.3411998862667046
48.44,45.48,75.79,78.78,37.29,4.4,2.4,41.0,81.3,4.8,45.3,4.3,138.7,57.1,118.1,97.8,7,2.960000000000001,2.989999999999995,109.29077500000001,10.307740833333334,0.34119988626670456
48.4,45.43,75.79,78.78,37.26,4.6,2.6,41.0,81.3,4.8,45.1,4.1,138.7,56.9,118.1,95.9,7,2.969999999999999,2.989999999999995,109.20285,10.307740833333334,0.34119988626670456
48.4,45.43,75.79,78.82,37.3,4.4,2.8,41.0,81.5,4.8,45.3,4.3,138.4,56.9,117.8,95.4,7,2.969999999999999,3.029999999999987,109.32008333333332,10.307740833333332,0.3411998862667046
48.4,45.43,75.79,78.78,37.28,4.4,2.6,40.8,81.5,4.8,45.3,4.3,138.7,57.2,118.1,96.8,7,2.969999999999999,2.989999999999995,109.26146666666668,10.307740833333334,0.34119988626670456
48.4,45.39,75.79,78.78,37.29,4.4,2.8,41.0,81.5,4.6,45.1,4.1,138.7,57.2,118.1,95.8,7,3.009999999999998,2.989999999999995,109.29077500000001,10.307740833333334,0.34119988626670456
48.4,45.43,75.79,78.78,37.29,4.6,2.8,40.8,81.5,5.0,45.3,4.5,138.7,57.2,118.3,95.6,7,2.969999999999999,2.989999999999995,109.29077500000001,10.307740833333334,0.34119988626670456
48.4,45.43,75.79,78.78,37.32,4.6,2.6,41.0,81.3,4.6,45.3,4.5,138.7,57.4,118.1,96.4,7,2.969999999999999,2.989999999999995,109.3787,10.307740833333332,0.3411998862667046
48.4,45.43,75.79,78.78,37.33,4.6,2.8,40.8,81.5,5.0,45.3,4.5,138.7,57.2,118.3,95.9,7,2.969999999999999,2.989999999999995,109.40800833333333,10.307740833333332,0.34119988626670456
48.4,45.43,75.83,78.78,37.33,4.8,2.6,40.8,81.5,4.8,45.3,4.5,138.7,57.2,118.3,95.3,7,2.969999999999999,2.950000000000003,109.40800833333333,10.307740833333332,0.34119988626670456
48.4,45.43,75.79,78.78,37.31,4.4,2.9,40.8,81.5,4.6,45.1,4.3,138.7,56.9,118.3,96.3,7,2.969999999999999,2.989999999999995,109.34939166666666,10.307740833333332,0.3411998862667046
48.4,45.43,75.79,78.78,37.36,4.6,2.8,40.8,81.5,4.8,45.3,4.5,138.4,56.9,118.3,95.4,7,2.969999999999999,2.989999999999995,109.49593333333333,10.307740833333334,0.3411998862667046
48.4,45.43,75.79,78.78,37.34,4.8,2.6,40.8,81.3,5.0,45.3,4.5,138.4,57.2,118.3,96.9,7,2.969999999999999,2.989999999999995,109.43731666666667,10.307740833333332,0.3411998862667046
48.4,45.43,75.79,78.78,37.32,4.4,2.4,40.8,81.5,4.7,45.3,4.4,138.7,57.2,118.3,97.3,7,2.969999999999999,2.989999999999995,109.3787,10.307740833333332,0.3411998862667046
48.4,45.43,75.79,78.82,37.31,4.4,2.8,41.0,81.5,4.5,45.1,4.1,138.7,57.2,118.3,97.3,7,2.969999999999999,3.029999999999987,109.34939166666666,10.307740833333332,0.3411998862667046
48.36,45.43,75.79,78.78,37.32,4.5,2.6,40.8,81.3,4.6,45.3,4.3,138.4,57.4,118.3,97.1,7,2.9299999999999997,2.989999999999995,109.3787,10.307740833333332,0.3411998862667046
48.36,45.39,75.79,78.78,37.33,4.8,2.9,40.8,81.3,4.6,45.1,4.5,138.7,57.1,118.5,95.8,7,2.969999999999999,2.989999999999995,109.40800833333333,10.307740833333332,0.34119988626670456
48.36,45.39,75.79,78.78,37.31,4.6,2.4,40.8,81.3,4.8,45.3,4.3,138.7,57.4,118.3,95.4,7,2.969999999999999,2.989999999999995,109.34939166666666,10.307740833333332,0.3411998862667046
48.36,45.39,75.79,78.78,37.35,4.6,2.6,40.8,81.3,4.8,45.3,4.5,138.7,57.2,118.5,95.6,7,2.969999999999999,2.989999999999995,109.46662500000001,10.307740833333332,0.34119988626670456
48.4,45.39,75.83,78.78,37.28,4.4,2.8,40.8,81.3,4.5,45.1,4.3,138.7,57.4,118.3,96.3,7,3.009999999999998,2.950000000000003,109.26146666666668,10.307740833333334,0.34119988626670456
48.36,45.43,75.79,78.78,37.3,4.6,2.6,40.8,81.3,4.8,45.3,4.3,138.7,57.4,118.5,96.9,7,2.9299999999999997,2.989999999999995,109.32008333333332,10.307740833333332,0.3411998862667046
48.36,45.39,75.79,78.78,37.32,4.6,2.6,41.0,81.3,4.6,45.3,4.5,138.4,57.4,118.3,96.6,7,2.969999999999999,2.989999999999995,109.3787,10.307740833333332,0.3411998862667046
48.36,45.39,75.79,78.82,37.28,4.6,3.2,41.0,81.3,4.6,45.3,4.3,138.7,57.1,118.5,95.9,7,2.969999999999999,3.029999999999987,109.26146666666668,10.307740833333334,0.34119988626670456
48.36,45.43,75.79,78.78,37.28,4.6,2.6,41.0,81.3,4.5,45.3,4.5,138.7,57.8,118.5,95.8,7,2.9299999999999997,2.989999999999995,109.26146666666668,10.307740833333334,0.34119988626670456
48.36,45.39,75.79,78.78,37.31,4.4,2.3,41.0,81.0,4.8,45.3,4.3,138.7,57.2,118.3,95.8,7,2.969999999999999,2.989999999999995,109.34939166666666,10.307740833333332,0.3411998862667046
48.36,45.43,75.79,78.78,37.27,4.4,2.6,41.0,81.3,4.6,45.3,4.3,138.7,57.1,118.3,96.4,7,2.9299999999999997,2.989999999999995,109.23215833333336,10.307740833333336,0.3411998862667045
48.36,45.43,75.79,78.78,37.32,4.4,2.4,41.0,81.3,4.6,45.3,4.3,138.4,57.4,118.5,96.8,7,2.9299999999999997,2.989999999999995,109.3787,10.307740833333332,0.3411998862667046
48.36,45.39,75.75,78.78,37.32,4.6,2.6,40.8,81.3,4.8,45.3,4.3,138.7,57.4,118.8,96.6,7,2.969999999999999,3.030000000000001,109.3787,10.307740833333332,0.3411998862667046
48.36,45.39,75.79,78.78,37.31,4.4,2.6,41.0,81.3,4.5,45.3,4.5,138.7,57.1,118.5,95.9,7,2.969999999999999,2.989999999999995,109.34939166666666,10.307740833333332,0.3411998862667046
48.4,45.43,75.79,78.82,37.28,4.4,2.6,41.0,81.5,4.6,45.3,4.3,138.7,57.2,118.5,96.4,7,2.969999999999999,3.029999999999987,109.26146666666668,10.307740833333334,0.34119988626670456
48.36,45.43,75.79,78.78,37.33,4.4,2.8,41.0,81.5,5.1,45.3,4.5,138.7,56.9,118.8,96.3,7,2.9299999999999997,2.989999999999995,109.40800833333333,10.307740833333332,0.34119988626670456
48.36,45.39,75.79,78.78,37.31,4.4,2.8,41.0,81.5,4.8,45.3,4.3,138.7,56.9,118.8,96.8,7,2.969999999999999,2.989999999999995,109.34939166666666,10.307740833333332,0.3411998862667046
48.36,45.39,75.79,78.78,37.31,4.1,2.6,41.0,81.3,4.8,45.3,4.1,138.7,57.4,118.8,95.8,7,2.969999999999999,2.989999999999995,109.34939166666666,10.307740833333332,0.3411998862667046
48.4,45.43,75.79,78.78,37.33,4.6,2.8,41.0,81.3,4.6,45.3,4.3,138.4,57.4,118.8,96.9,7,2.969999999999999,2.989999999999995,109.40800833333333,10.307740833333332,0.34119988626670456
48.4,45.43,75.79,78.78,37.37,4.4,2.3,41.0,81.0,4.6,45.3,4.5,138.7,57.4,118.8,96.8,7,2.969999999999999,2.989999999999995,109.52524166666666,10.307740833333334,0.34119988626670456
48.36,45.43,75.79,78.78,37.35,4.6,2.6,41.0,81.5,4.8,45.3,4.3,138.7,56.9,118.5,96.1,7,2.9299999999999997,2.989999999999995,109.46662500000001,10.307740833333332,0.34119988626670456
48.36,45.39,75.79,78.78,37.38,4.4,2.8,41.0,81.5,4.6,45.3,4.3,138.7,57.2,118.8,96.9,7,2.969999999999999,2.989999999999995,109.55455,10.307740833333334,0.34119988626670456
48.36,45.39,75.79,78.78,37.32,4.6,2.8,40.8,81.5,4.6,45.3,4.3,138.7,57.1,118.5,94.8,7,2.969999999999999,2.989999999999995,109.3787,10.307740833333332,0.3411998862667046
48.36,45.39,75.79,78.78,37.32,4.4,2.4,40.8,81.3,4.5,45.3,4.3,138.7,57.1,118.8,98.3,7,2.969999999999999,2.989999999999995,109.3787,10.307740833333332,0.3411998862667046
48.36,45.39,75.79,78.78,37.35,4.6,2.6,40.8,81.5,4.8,45.3,4.5,138.7,57.6,118.8,95.9,7,2.969999999999999,2.989999999999995,109.46662500000001,10.307740833333332,0.34119988626670456
48.36,45.39,75.83,78.78,37.33,4.4,2.8,41.0,81.5,4.8,45.1,4.1,138.7,57.2,118.8,95.1,7,2.969999999999999,2.950000000000003,109.40800833333333,10.307740833333332,0.34119988626670456
48.36,45.39,75.83,78.78,37.32,4.5,2.8,41.0,81.3,4.5,45.3,4.5,138.7,57.4,118.5,95.9,7,2.969999999999999,2.950000000000003,109.3787,10.307740833333332,0.3411998862667046
48.32,45.39,75.83,78.78,37.32,4.6,2.8,40.8,81.5,4.8,45.3,4.5,138.7,56.9,119.0,97.4,7,2.9299999999999997,2.950000000000003,109.3787,10.307740833333332,0.3411998862667046
48.36,45.39,75.83,78.78,37.35,4.4,2.4,41.0,81.3,4.8,45.3,4.5,138.4,56.9,119.0,97.6,7,2.969999999999999,2.950000000000003,109.46662500000001,10.307740833333332,0.34119988626670456
48.36,45.39,75.79,78.82,37.28,4.6,2.8,40.8,81.5,4.7,45.1,4.3,138.7,57.2,119.0,96.4,7,2.969999999999999,3.029999999999987,109.26146666666668,10.307740833333334,0.34119988626670456
48.36,45.39,75.83,78.78,37.3,4.6,2.8,40.8,81.5,4.8,45.3,4.3,138.7,57.2,118.8,94.9,7,2.969999999999999,2.950000000000003,109.32008333333332,10.307740833333332,0.3411998862667046
48.36,45.39,75.79,78.78,37.32,4.8,2.8,40.8,81.5,4.8,45.1,4.3,138.7,57.2,119.0,96.3,7,2.969999999999999,2.989999999999995,109.3787,10.307740833333332,0.3411998862667046
48.36,45.39,75.83,78.82,37.28,4.4,2.4,41.0,81.5,4.8,45.1,4.1,138.7,57.2,119.0,95.4,7,2.969999999999999,2.989999999999995,109.26146666666668,10.307740833333334,0.34119988626670456
48.36,45.43,75.83,78.82,37.32,4.4,2.6,41.0,81.3,4.7,45.3,4.3,139.1,57.4,118.8,97.4,7,2.9299999999999997,2.989999999999995,109.3787,10.307740833333332,0.3411998862667046
48.36,45.43,75.83,78.82,37.29,4.4,2.7,41.0,81.3,4.8,45.3,4.3,138.4,57.2,119.0,96.8,7,2.9299999999999997,2.989999999999995,109.29077500000001,10.307740833333334,0.34119988626670456
48.36,45.39,75.79,78.82,37.24,4.4,2.6,41.0,81.3,4.5,45.1,4.3,138.4,57.4,118.8,96.1,7,2.969999999999999,3.029999999999987,109.14423333333335,10.307740833333334,0.34119988626670456
48.36,45.39,75.79,78.78,37.29,4.4,2.8,41.0,81.5,4.8,45.3,4.3,138.7,56.9,119.0,97.1,7,2.969999999999999,2.989999999999995,109.29077500000001,10.307740833333334,0.34119988626670456
48.36,45.39,75.83,78.82,37.28,4.4,2.8,41.0,81.5,4.6,45.3,4.3,138.7,57.2,119.0,95.9,7,2.969999999999999,2.989999999999995,109.26146666666668,10.307740833333334,0.34119988626670456
48.36,45.39,75.75,78.82,39.85,5.0,2.7,40.4,81.3,4.2,45.1,4.5,138.4,57.4,118.8,97.4,7,2.969999999999999,3.069999999999993,116.79370833333333,10.307740833333332,0.3411998862667046
48.36,45.39,75.58,78.78,37.84,4.5,3.4,40.8,81.3,4.3,45.3,4.5,138.7,57.1,119.0,95.8,7,2.969999999999999,3.200000000000003,110.90273333333334,10.307740833333334,0.34119988626670456
48.48,45.35,75.34,78.65,38.42,4.2,2.6,41.2,80.7,3.6,45.3,4.3,138.4,58.0,119.0,96.4,7,3.1299999999999955,3.3100000000000023,112.60261666666668,10.307740833333334,0.34119988626670456
48.6,45.43,75.13,78.53,40.81,5.0,2.9,40.8,80.7,4.5,45.3,4.3,138.1,57.4,118.8,96.3,7,3.1700000000000017,3.4000000000000057,119.60730833333335,10.307740833333334,0.34119988626670456
48.85,45.52,74.89,78.37,38.71,4.9,3.2,41.0,81.0,4.5,45.3,4.3,138.1,57.1,119.0,94.8,7,3.3299999999999983,3.480000000000004,113.45255833333333,10.307740833333332,0.3411998862667046
49.09,45.68,74.72,78.24,40.53,5.5,3.1,40.8,81.0,4.5,45.3,4.5,137.4,56.8,119.0,96.3,7,3.4100000000000037,3.519999999999996,118.78667500000002,10.307740833333334,0.34119988626670456
49.38,45.84,74.6,78.2,42.11,6.4,4.0,40.0,81.8,5.0,45.4,5.6,137.1,55.6,119.2,96.7,7,3.539999999999999,3.6000000000000085,123.41739166666666,10.307740833333332,0.3411998862667046
49.63,45.97,74.44,78.16,42.03,5.8,3.7,40.4,82.1,5.4,45.6,5.0,136.5,54.4,119.0,96.7,7,3.6600000000000037,3.719999999999999,123.18292500000001,10.307740833333334,0.34119988626670456
49.95,46.13,74.31,78.16,46.12,6.5,3.7,40.3,82.1,6.1,45.4,5.1,135.9,54.1,119.0,97.2,7,3.8200000000000003,3.8499999999999943,135.17003333333332,10.307740833333332,0.3411998862667046
50.32,46.29,74.23,78.2,46.05,6.8,4.9,39.8,83.5,7.5,45.4,5.6,135.3,51.5,119.2,98.0,7,4.030000000000001,3.969999999999999,134.96487499999998,10.307740833333332,0.3411998862667046
50.61,46.38,74.11,78.32,45.8,6.7,4.2,40.3,82.9,7.5,45.3,5.0,134.1,50.9,119.0,97.1,7,4.229999999999997,4.209999999999994,134.23216666666667,10.307740833333334,0.34119988626670456
50.89,46.42,74.11,78.53,49.28,6.7,4.3,40.1,83.5,7.8,45.4,5.3,133.2,49.4,119.0,98.6,7,4.469999999999999,4.420000000000002,144.43146666666667,10.307740833333334,0.3411998862667046
51.22,46.5,74.11,78.65,49.06,6.8,4.9,39.8,84.3,8.6,45.3,5.3,132.0,47.4,118.8,96.4,7,4.719999999999999,4.540000000000006,143.78668333333334,10.307740833333334,0.34119988626670456
51.43,46.54,74.15,78.86,48.51,6.5,4.6,40.3,84.3,8.1,45.3,5.2,130.9,46.4,119.2,97.7,7,4.890000000000001,4.709999999999994,142.174725,10.307740833333334,0.34119988626670456
51.63,46.54,74.19,79.06,51.59,6.5,4.6,40.1,84.6,8.4,45.1,5.0,129.8,44.7,119.2,97.6,7,5.090000000000003,4.8700000000000045,151.20169166666668,10.307740833333332,0.34119988626670456
51.88,46.54,74.23,79.31,51.28,6.8,5.0,39.8,85.2,9.0,44.9,5.1,128.7,43.5,119.0,98.0,7,5.340000000000003,5.079999999999998,150.29313333333334,10.307740833333334,0.34119988626670456
52.04,46.58,74.31,79.55,50.92,6.3,5.0,40.3,85.5,9.3,44.9,4.6,127.7,41.6,119.0,96.9,7,5.460000000000001,5.239999999999995,149.23803333333336,10.307740833333334,0.3411998862667045
52.25,46.54,74.44,79.8,53.68,6.3,4.5,40.3,85.2,9.2,44.9,4.5,126.6,41.1,119.0,98.6,7,5.710000000000001,5.359999999999999,157.32713333333334,10.307740833333334,0.34119988626670456
52.41,46.54,74.52,80.0,53.49,6.3,5.5,40.3,86.3,9.5,44.8,4.7,125.2,38.9,118.8,97.6,7,5.869999999999997,5.480000000000004,156.77027500000003,10.307740833333334,0.34119988626670456
52.53,46.54,74.56,80.25,53.11,6.2,4.8,40.4,86.3,9.5,44.8,4.4,124.5,38.2,118.8,98.9,7,5.990000000000002,5.689999999999998,155.65655833333335,10.307740833333336,0.34119988626670456
52.7,46.54,74.68,80.5,55.51,6.1,5.1,40.3,86.6,9.3,44.8,4.5,123.5,37.1,119.2,99.7,7,6.160000000000004,5.819999999999993,162.69055833333334,10.307740833333336,0.34119988626670456
52.82,46.5,74.76,80.7,55.18,6.6,5.1,39.8,86.6,9.6,44.6,4.8,122.7,35.8,119.0,98.9,7,6.32,5.939999999999998,161.72338333333335,10.307740833333334,0.34119988626670456
52.9,46.5,74.89,80.95,54.72,6.4,5.2,40.0,86.6,9.1,44.6,4.6,122.2,35.6,119.0,98.5,7,6.399999999999999,6.060000000000002,160.37519999999998,10.307740833333332,0.3411998862667046
53.06,46.46,74.93,81.15,56.68,6.3,5.6,40.0,87.4,9.7,44.4,4.4,121.2,34.1,119.0,99.7,7,6.600000000000001,6.219999999999999,166.11963333333333,10.307740833333332,0.3411998862667046
53.19,46.5,75.01,81.31,56.5,7.0,5.6,39.4,87.4,9.6,44.4,5.0,120.7,33.5,119.0,98.4,7,6.689999999999998,6.299999999999997,165.59208333333333,10.307740833333334,0.34119988626670456
53.27,46.5,75.05,81.4,56.28,6.6,5.4,39.8,87.4,9.8,44.4,4.4,120.2,32.5,119.0,98.6,7,6.770000000000003,6.3500000000000085,164.9473,10.307740833333334,0.34119988626670456
53.43,46.46,75.05,81.56,58.21,6.6,5.5,40.0,87.7,9.6,44.4,4.4,119.7,32.2,119.0,98.4,7,6.969999999999999,6.510000000000005,170.60380833333335,10.307740833333334,0.34119988626670456
53.47,46.5,75.09,81.64,58.18,7.2,6.0,39.4,88.3,9.9,44.4,5.0,119.5,30.9,118.8,98.9,7,6.969999999999999,6.549999999999997,170.51588333333333,10.307740833333334,0.34119988626670456
53.64,46.54,75.13,81.85,57.72,6.8,5.4,39.8,87.7,10.0,44.4,4.6,119.0,30.7,118.5,99.0,7,7.100000000000001,6.719999999999999,169.1677,10.307740833333332,0.34119988626670456
53.8,46.54,75.13,81.93,59.36,7.1,5.4,39.5,87.7,9.3,44.4,4.9,118.5,30.8,118.8,101.0,7,7.259999999999998,6.800000000000011,173.97426666666667,10.307740833333334,0.34119988626670456
53.88,46.58,75.09,82.01,59.07,7.1,5.9,39.5,87.7,8.8,44.3,4.8,118.1,30.6,118.8,98.9,7,7.300000000000004,6.920000000000002,173.124325,10.307740833333332,0.34119988626670456
54.01,46.58,74.93,81.97,58.83,7.1,5.4,39.5,86.9,8.8,44.3,4.5,118.1,30.6,118.5,98.6,7,7.43,7.039999999999992,172.42092499999998,10.307740833333332,0.3411998862667046
54.25,46.62,74.56,81.85,60.17,7.6,5.2,39.4,86.0,7.6,44.4,5.0,117.6,31.4,118.5,99.2,7,7.630000000000003,7.289999999999992,176.34824166666667,10.307740833333332,0.3411998862667046
54.62,46.74,74.15,81.6,60.22,7.9,5.8,39.4,86.0,7.6,44.6,5.2,117.4,30.9,118.5,97.4,7,7.8799999999999955,7.449999999999989,176.49478333333332,10.307740833333332,0.3411998862667046
54.87,46.91,73.62,81.31,59.93,7.8,5.6,39.5,85.5,8.2,44.8,5.0,116.4,30.7,118.5,98.4,7,7.960000000000001,7.689999999999998,175.64484166666668,10.307740833333334,0.34119988626670456
55.11,47.11,73.05,80.95,61.42,8.1,6.0,39.5,85.5,8.2,44.8,5.4,116.2,30.5,118.3,100.7,7,8.0,7.900000000000006,180.01178333333334,10.307740833333332,0.34119988626670456
55.44,47.24,72.68,80.66,61.19,8.3,6.3,39.2,85.5,8.5,44.6,5.5,115.7,30.1,118.3,98.9,7,8.199999999999996,7.97999999999999,179.33769166666667,10.307740833333334,0.34119988626670456
55.6,47.32,72.23,80.29,61.03,8.1,6.4,39.4,85.5,8.8,44.6,5.4,115.3,29.8,118.3,99.7,7,8.280000000000001,8.060000000000002,178.86875833333332,10.307740833333332,0.3411998862667046
55.77,47.36,71.82,80.04,62.38,7.9,6.1,39.4,85.5,9.1,44.6,5.2,114.9,29.4,118.3,98.7,7,8.410000000000004,8.220000000000013,182.82538333333332,10.307740833333332,0.3411998862667046
55.93,47.36,71.57,79.88,62.74,7.8,6.6,39.4,85.5,9.7,44.6,5.2,114.5,29.0,118.1,99.2,7,8.57,8.310000000000002,183.88048333333333,10.307740833333334,0.3411998862667046
55.97,47.32,71.28,79.68,62.44,7.6,6.4,39.4,85.5,9.6,44.3,5.1,114.0,28.5,118.1,99.7,7,8.649999999999999,8.400000000000006,183.00123333333332,10.307740833333334,0.3411998862667046
56.01,47.28,71.08,79.55,63.68,7.6,6.1,39.2,85.5,9.9,44.1,4.9,113.6,28.1,118.1,102.2,7,8.729999999999997,8.469999999999999,186.63546666666667,10.307740833333334,0.34119988626670456
56.01,47.19,70.92,79.47,63.8,7.9,7.0,38.9,85.7,10.1,44.1,5.0,113.3,27.6,118.1,99.5,7,8.82,8.549999999999997,186.98716666666667,10.307740833333334,0.34119988626670456
56.01,47.11,70.71,79.35,63.67,7.7,6.8,39.1,85.7,10.1,43.9,4.7,112.9,27.2,118.1,99.2,7,8.899999999999999,8.64,186.60615833333335,10.307740833333334,0.34119988626670456
55.97,46.95,70.63,79.31,64.7,7.2,6.6,39.2,85.7,10.1,43.8,4.7,112.7,27.0,117.8,99.5,7,9.019999999999996,8.680000000000007,189.62491666666668,10.307740833333332,0.34119988626670456
55.89,46.83,70.51,79.27,64.94,7.5,7.2,39.1,86.3,10.6,43.6,4.7,112.0,25.9,117.6,99.9,7,9.060000000000002,8.759999999999991,190.32831666666667,10.307740833333334,0.34119988626670456
55.85,46.7,70.38,79.23,65.15,7.2,6.6,39.1,85.7,10.6,43.4,4.3,112.0,26.1,117.8,100.0,7,9.149999999999999,8.850000000000009,190.94379166666667,10.307740833333332,0.3411998862667046
55.77,46.58,70.3,79.27,65.91,7.2,6.6,38.9,85.7,10.6,43.4,4.5,111.8,25.8,117.6,99.3,7,9.190000000000005,8.969999999999999,193.171225,10.307740833333334,0.34119988626670456
55.69,46.38,70.3,79.27,66.18,7.3,7.1,38.6,86.3,10.8,43.2,4.7,111.3,25.3,117.6,99.3,7,9.309999999999995,8.969999999999999,193.96255000000002,10.307740833333334,0.34119988626670456
55.6,46.25,70.26,79.27,66.03,7.3,6.8,38.5,86.0,10.8,42.9,4.4,111.1,25.1,117.6,98.3,7,9.350000000000001,9.009999999999991,193.52292500000001,10.307740833333334,0.34119988626670456
55.52,46.05,70.26,79.31,66.25,7.0,6.8,38.6,86.0,10.6,42.9,4.3,111.1,24.9,117.6,101.3,7,9.470000000000006,9.049999999999997,194.16770833333334,10.307740833333332,0.34119988626670456
55.44,45.97,70.22,79.35,66.63,6.9,6.8,38.5,86.0,10.9,42.9,4.4,110.7,24.7,117.4,101.0,7,9.469999999999999,9.129999999999995,195.28142499999998,10.307740833333332,0.34119988626670456
